year,party,debate,candidate,text,text_noun
2015,dem,1,O'MALLEY," what disturbed people so much about -- and i would agree with senator sanders on this -- leading us into iraq under false pretenses and telling us, as a people, that there were weapons of mass destruction there was -- was one of the worst blunders in modern american history. but the reason why people remain angry about it is because people feel like a lot of our legislators got railroaded in a war fever and by polls. and i remember being at a dinner shortly before that invasion. people were talking at -- and saying, 'it'll take us just a couple years to rebuild democracy,' and i thought, 'has this world gone mad?' whenever we go -- and contrary to john quincy adams' advice -- 'searching the world for monsters to destroy,' and when we use political might to take a -- at the expense of democratic principle, we hurt ourselves, and we hurt our (inaudible). i believe that, as president, i would not be so quick to pull for a military tool. i believe that a no-fly zone in syria, at this time, actually, secretary, would be a mistake.",
2015,dem,1,O'MALLEY," you have to enforce no-fly zones, and i believe, especially with the russian air force in the air, it could lead to an escalation because of an accident that we would deeply regret. i support obama. i think we have to play a long game, and i think, ultimately -- you want to talk about blunders? i think assad's invasion of syria will be seen as a blunder. anderson, i think we are learning...      anderson, i think there's lessons to be learned from benghazi. and those lessons are that we need to do a much better job as a nation of having human intelligence on the ground so that we know who the emerging next generation leaders are that are coming up to replace a dictator when his time on this planet ends. and i believe that's what chris stevens was trying to do. but he did not have the tools. we have failed as a country to invest in the human intelligence that would allow us to make not only better decisions in libya, but better decisions in syria today. and it's a huge national security failing.",
2015,dem,1,O'MALLEY," i believe that nuclear iran remains the biggest threat, along with the threat of isil; climate change, of course, makes cascading threats even more (inaudible). i believe that now that we're finally having debates, anderson, that we don't have to be defined by the email scandal, and how long -- what the fbi's asking about. instead, we can talk about affordable college, making college debt free, and all the issues. which is why -- and i see the chair of the dnc here, look how glad we are actually to be talking about the issues that matter the most to people around the kitchen table. we need to get wages to go up, college more affordable...    ...we need to make american 100 percent clean electric by 2050. anderson, the point that the black lives matter movement is making is a very, very legitimate and serious point, and that is that as a nation we have undervalued the lives of black lives, people of color. when i ran for mayor of baltimore -- and we we burying over 350 young men ever single year, mostly young, and poor, and black, and i said to our legislature, at the time when i appeared in front of them as a mayor, that if we were burying white, young, poor men in these number we would be marching in the streets and there would be a different reaction.",
2015,dem,1,O'MALLEY," black lives matter, and we have a lot of work to do to reform our criminal justice system, and to address race relations in our country. yes. anderson, i want to associate myself with many of the items that the senator from vermont mentioned, and i actually did them in our state. we raised the minimum wage, passed the living wage, invested more in infrastructure, went four years in a row without a penny's increase in college tuition. but there's another piece that senator sanders left out tonight, but he's been excellent about underscoring that. and that is that we need to separate the casino, speculative, mega-bank gambling that we have to insure with our money, from the commercial banking -- namely, reinstating glass-steagall. secretary clinton mentioned my support eight years ago. and secretary, i was proud to support you eight years ago, but something happened in between, and that is, anderson, a wallstreet crash that wiped out millions of jobs and millions of savings for families.",
2015,dem,1,O'MALLEY," and we are still just as vulnerable paul volcker says today. we need to reinstate glass-steagall and that's a huge difference on this stage among us as candidates. anderson, look, this is -- the big banks -- i mean, once we repealed glass-steagall back in the late 1999s (ph), the big banks, the six of them, went from controlling, what, the equivalent of 15 percent of our gdp to now 65 percent of our gdp. and -- (inaudible) right before this debate, secretary clinton's campaign put out a lot of reversals on positions on keystone and many other things. but one of them that we still have a great difference on, madam secretary, is that you are not for glass-steagall. you are not for putting a firewall between this speculative, risky shadow banking behavior. i am, and the people of our country need a president who's on their side, willing to protect the main street economy from recklessness on wallstreet. we have to fulfill...    ...our promise. and juan carlos -- juan carlos...  lopez: secretary clinton -- secretary clinton, governor o'malley wants to open up obamacare to millions of undocumented immigrants and their children, including almost 90,000 people right here in nevada.",
2015,dem,1,O'MALLEY," do you? juan carlos, i think what you've heard up here is some of the old thinking on immigration reform, and that's why it's gridlocked. we need to understand that our country is stronger in every generation by the arrival of new american immigrants. that is why i have put out a policy for comprehensive immigration reform, that is why i would go further than obama has on daca, and dapa. i mean, we are a nation of immigrants, we are made stronger by immigrants. do you think for a second that simply because somebody's standing in a broken que on naturalization they're not going to go to the hospital, and that care isn't going to fall on to our insurance rates? i am for a generous, compassionate america that says we're all in this together. we need comprehensive    ...immigration reform. it'll make wages go up in america $250 for every year...  lopez: senator webb, do you support the undocumented immigrants getting obamacare? here. here. anderson, we actually did this in my state of maryland.",
2015,dem,1,O'MALLEY," we passed...    we passed a state version of the dream act...  (cheering)    ...and a lot of the xenophobes, the immigrant haters like some that we've heard like, trump, that carnival barker in the republican party... tried to mischaracterize it as free tuition for illegal immigrants. but, we took our case to the people when it was petitioned to referendum, and we won with 58 percent of the vote. the more our children learn, the more they will earn, and that's true of children who have yet to be naturalized...    ...but will become american citizens...    anderson, snowden put a lot of americans' lives at risk. snowden broke the law. whistleblowers do not run to russia and try to get protection from putin. if he really believes that, he should be back here. i would follow through on the promise that the americanpeople thought we made as democratic party, to protect the main street economy from recklessness on wallstreet. i would push to separate out these too-big-to-jail, too-big-to-fail banks, and put in place glass-steagall, a modern glass-steagall that creates a firewall so that this wreckage of our economy can never happen again.",
2015,dem,1,O'MALLEY," anderson, i actually have talked about a revolution. what we need is a green energy revolution. we need to move america to a 100 percent clean electric grid by 2050 and create 5 million jobs along the way. well, actually, you know, we had this conversation. and i will share with you that i've traveled all around the country, anderson, and there's two phrases i keep hearing again and again and again. and they're the phrases 'new leadership' and 'getting things done.' we cannot be this dissatisfied with our gridlocked national politics and an economy where 70 percent of us are earning the same or less than we were 12 years ago, and think that a resort to old names is going to move us forward. i respect what secretary clinton and her husband have done for our country. but our country needs new leadership to move forward. yeah. anna, i have put forward a plan -- and i'm the only candidate, i believe, in either party to do this -- to move america forward to a 100 percent clean electric grid by 2050.",
2015,dem,1,O'MALLEY," we did not land a man on the moon with an all-of-the-above strategy. it was an intentional engineering challenge, and we solved it as a nation. and our nation must solve this one. so i put forward the plan that would extend the investor taxcredits for solar and for wind. if you go across iowa, you see that 30 percent of their energy now comes from wind. we're here in las vegas, one of the most sustainable cities in america, doing important things in terms of green building, architecture and design. we can get there as a nation, but it's going to require presidential leadership. and as president, i intend to sign as my very first order in office the -- an order that moves us as a nation and dedicates our resources to solving this problem and moving us to a 100 percent clean electric grid by 2050. we can do it. anderson, in our state, we actually expanded family leave. and i have to agree with secretary clinton and senator sanders. look, the genius of our nation is that we find ways in every generation to include more of our people more fully in the economic life of our country, and we need to do that for our families, and especially so that women aren't penalized in having to drop out of the workforce.",
2015,dem,1,O'MALLEY," my wife, katie, is here with our four kids. and, man, that was a juggle when we had little kids and -- and keeping jobs and moving forwards. we would be a stronger nation economically if we had paid family leave. juan carlos? lopez: secretary clinton, you told christiane amanpour you didn't smoke pot when you were young, and you're not going to start now. lopez: when asked about legalizing recreational marijuana, you told her let's wait and see how it plays out in colorado and washington. it's been more than a year since you've said that. are you ready to take a position tonight? the national rifle association. anderson, thank you. i am very, very grateful to have been able to be on this stage with this distinguished group of candidates tonight. and what you heard tonight, anderson, was a very, very -- and all of you watching at home -- was a very, very different debate than from the sort of debate you heard from the two presidential republican debates. on this stage -- on this stage, you didn't hear anyone denigrate women, you didn't hear anyone make racist comments about new american immigrants, you didn't hear anyone speak ill of another american because of their religious belief.",
2015,dem,1,O'MALLEY," what you heard instead on this stage tonight was an honest search for the answers that will move our country forward, to move us to a 100 percent clean electric energy grid by 2050, to take the actions that we have always taken as americans so that we can actually attack injustice in our country, employ more of our people, rebuild our cities and towns, educate our children at higher and better levels, and include more of our people in the economic, social, and political life of our country. i truly believe that we are standing on the threshold of a new era of american progress. unless you've become discouraged about our gridlock in congress, talk to our young people under 30, because you'll never find among them people that want to bash immigrants or people that want to deny rights to gay couples. that tells me we are moving to a more connected, generous, and compassionate place, and we need to speak to the goodness within our country.  ",
2015,dem,1,O'MALLEY,,
2015,dem,1,SANDERS,"  anderson, thank you very much. i think most americans understand that our country today faces a series of unprecedented crises. the middleclass of this country for the last 40 years has been disappearing. millions of americans are working longer hours for lower wages, and yet almost all of the new income and wealth being created is going to the top one percent. as a result of this disastrous citizens united supreme court decision, our campaign finance system is corrupt and is undermining american democracy. millionaires and billionaires are pouring unbelievable sums of money into the political process in order to fund super pacs and to elect candidates who represent their interests, not the interests of working people. today, the scientific community is virtually unanimous: climate change is real, it is caused by human activity, and we have a moral responsibility to transform our energy system away from fossil fuel to energy efficiency and sustainable energy and leave this planet a habitable planet for our children and our grandchildren.",
2015,dem,1,SANDERS," today in america, we have more people in jail than any other country on earth. african-american youth unemployment is 51 percent. hispanic youth unemployment is 36 percent. it seems to me that instead of building more jails and providing more incarceration, maybe -- just maybe -- we should be putting money into education and jobs for our kids. what this campaign is about is whether we can mobilize our people to take back our government from a handful of billionaires and create the vibrant democracy we know we can and should have. thank you. well, we're gonna win because first, we're gonna explain what democratic socialism is. and what democratic socialism is about is saying that it is immoral and wrong that the top one-tenth of 1 percent in this country own almost 90 percent -- almost -- own almost as much wealth as the bottom 90 percent. that it is wrong, today, in a rigged economy, that 57 percent of all new income is going to the top 1 percent. that when you look around the world, you see every other major country providing healthcare to all people as a right, except the unitedstates.",
2015,dem,1,SANDERS," you see every other major country saying to moms that, when you have a baby, we're not gonna separate you from your newborn baby, because we are going to have -- we are gonna have medical and family paid leave, like every other country on earth. those are some of the principles that i believe in, and i think we should look to countries like denmark, like sweden and norway, and learn from what they have accomplished for their working people. well, first of all, let's look at the facts. the facts that are very simple. republicans win when there is a low voter turnout, and that is what happened last november. sixty-three percent of the americanpeople didn't vote, anderson. eighty percent of young people didn't vote. we are bringing out huge turnouts, and creating excitement all over this country. democrats at the whitehouse on down will win, when there is excitement and a large voter turnout, and that is what this campaign is doing. do i consider myself part of the casino capitalist process by which so few have so much and so many have so little by which wallstreet's greed and recklessness wrecked this economy?",
2015,dem,1,SANDERS," no, i don't. i believe in a society where all people do well. not just a handful of billionaires. i think everybody is in agreement that we are a great entrepreneurial nation. we have got to encourage that. of course, we have to support small and medium-sized businesses. but you can have all of the growth that you want and it doesn't mean anything if all of the new income and wealth is going to the top 1 percent. so what we need to do is support small and medium-sized businesses, the backbone of our economy, but we have to make sure that every family in this country gets a fair shake...    ... not just for billionaires. let's begin, anderson, by understanding that sanders has a d-minus voting rating (ph) from the nra. let's also understand that back in 1988 when i first ran for the unitedstates congress, way back then, i told the gun owners of the state of vermont and i told the people of the state of vermont, a state which has virtually no gun control, that i supported a ban on assault weapons.",
2015,dem,1,SANDERS," and over the years, i have strongly avoided instant background checks, doing away with this terrible gun show loophole. and i think we've got to move aggressively at the federal level in dealing with the straw man purchasers. also i believe, and i've fought for, to understand that there are thousands of people in this country today who are suicidal, who are homicidal, but can't get the healthcare that they need, the mental healthcare, because they don't have insurance or they're too poor. i believe that everybody in this country who has a mental crisis has got to get mental health counseling immediately. of course not. this was a large and complicated bill. there were provisions in it that i think made sense. for example, do i think that a gun shop in the state of vermont that sells legally a gun to somebody, and that somebody goes out and does something crazy, that that gun shop owner should be held responsible? i don't. on the other hand, where you have manufacturers and where you have gun shops knowingly giving guns to criminals or aiding and abetting that, of course we should take action.",
2015,dem,1,SANDERS," as a senator from a rural state, what i can tell secretary clinton, that all the shouting in the world is not going to do what i would hope all of us want, and that is keep guns out of the hands of people who should not have those guns and end this horrible violence that we are seeing. i believe that there is a consensus in this country. a consensus has said we need to strengthen and expand instant background checks, do away with this gun show loophole, that we have to address the issue of mental health, that we have to deal with the strawman purchasing issue, and that when we develop that consensus, we can finally, finally do something to address this issue. i think the governor gave a very good example about the weaknesses in that law and i think we have to take another look at it. but here is the point, governor. we can raise our voices, but i come from a rural state, and the views on gun control in rural states are different than in urban states, whether we like it or not. our job is to bring people together around strong, commonsense gun legislation.",
2015,dem,1,SANDERS," i think there is a vast majority in this country who want to do the right thing, and i intend to lead the country in bringing our people together. it's exactly about rural. governor...    well, as somebody who has a d-minus voting record... i don't think i am pandering. but you have not been in the unitedstates congress. and when you want to, check it out. and if you think -- if you think that we can simply go forward and pass something tomorrow without bringing people together, you are sorely mistaken. ...excuse me... ...i want to make...    well, let's understand that when we talk about syria, you're talking about a quagmire in a quagmire. you're talking about groups of people trying to overthrow assad, other groups of people fighting isis. you're talking about people who are fighting isis using their guns to overthrow assad, and vice versa. i'm the former chairman of the senate veterans committee, and in that capacity i learned a very powerful lesson about the cost of war, and i will do everything that i can to make sure that the unitedstates does not get involved in another quagmire like we did in iraq, the worst foreignpolicy blunder in the history of this country.",
2015,dem,1,SANDERS," we should be putting together a coalition of arab countries who should be leading the effort. we should be supportive, but i do not support american ground troops in syria. let me just respond to something the secretary said. first of all, she is talking about, as i understand it, a no-fly zone in syria, which i think is a very dangerous situation. could lead to real problems. second of all, i heard the same evidence from president bush and dick cheney and don rumsfeld about why we should overthrow saddam hussein and get involved in the -- i would urge people to go to berniesanders.com, hear what i said in 2002. and i say, without any joy in my heart, that much of what i thought would happen about the destabilization, in fact, did happen. so i think... i think the president is trying very hard to thread a tough needle here, and that is to support those people who are against assad, against isis, without getting us on the ground there, and that's the direction i believe we should have (inaudible).",
2015,dem,1,SANDERS," well, obviously, i voted, when president clinton said, 'let's stop ethnic cleansing in kosovo,' i voted for that. i voted to make sure that osama bin laden was held accountable in afghanistan. when our country is threatened, or when our allies are threatened, i believe that we need coalitions to come together to address the major crises of this country. i do not support the unitedstates getting involved in unilateral action. (unknown): you're at work with our allies. i don't believe that any... pardon me? well, i think putin is going to regret what he is doing. i think that when he gets into that...    well, i think he's already regretting what he did in crimea and what he is doing in the ukraine. i think he is really regretting the decline of his economy. and i think what he is trying to do now is save some face. but i think when russians get killed in syria and when he gets bogged down, i think the russian people are going to give him a message that maybe they should come home, maybe they should start working with the unitedstates to rectify the situation now.",
2015,dem,1,SANDERS," well, first of all, let me applaud my good friend jim webb for his service to this country in so many ways. jim and i, under jim's leadership, as he indicated, passed the most significant veterans education bill in recent history. we followed suit with a few years later passing, under my leadership, the most significant veterans' healthcare legislation in the modern history of this country. when i was a young man -- i'm not a young man today. when i was a young man, i strongly opposed the war in vietnam. not the brave men like jim who fought in that war, but the policy which got us involved in that war. that was my view then. i am not a pacifist, anderson. i supported the war in afghanistan. i supported president clinton's effort to deal with ethnic cleansing in kosovo. i support air strikes in syria and what the president is trying to do. yes, i happen to believe from the bottom of my heart that war should be the last resort that we have got to exercise diplomacy. but yes, i am prepared to take this country into war if that is necessary.",
2015,dem,1,SANDERS," the scientific community is telling us that if we do not address the global crisis of climate change, transform our energy system away from fossil fuel to sustainable energy, the planet that we're going to be leaving our kids and our grandchildren may well not be habitable. that is a major crisis. let me say this. let me say -- let me say something that may not be great politics. but i think the secretary is right, and that is that the americanpeople are sick and tired of hearing about your damn e-mails. you know? the middleclass -- anderson, and let me say something about the media, as well. i go around the country, talk to a whole lot of people. middleclass in this country is collapsing. we have 27 million people living in poverty. we have massive wealth and income inequality. our trade policies have cost us millions of decent jobs. the americanpeople want to know whether we're going to have a democracy or an oligarchy as a result of citizens union. enough of the e-mails. let's talk about the real issues facing america.",
2015,dem,1,SANDERS," black lives matter. and the reason -- the reason those words matter is the african american community knows that on any given day some innocent person like sandra bland can get into a car, and then three days later she's going to end up dead in jail, or their kids...    ...are going to get shot. we need to combat institutional racism from top to bottom, and we need major, major reforms in a broken criminal justice system... ...in which we have more people in jail than china. and, i intended to tackle that issue. to make sure that our people have education and jobs rather than jail cells. well, first of all, let's remember where we were when bush left office. we were losing 800,000 jobs a month. and i know my republican friends seem to have some amnesia on this issue, but the world's financial crisis was on -- the world's financial markets system was on the verge of collapse. that's where we were. are we better off today than we were then? absolutely. but the truth is that for the 40 years, the great middleclass of this country has been disappearing.",
2015,dem,1,SANDERS," and in my view what we need to do is create millions of jobs by rebuilding our crumbling infrastructure; raise the minimum wage to $15 an hour; pay equity for women workers; and our disastrous trade policies, which have cost us millions of jobs; and make every public college and university in this country tuition free. well, that's not true. let us be clear that the greed and recklessness and illegal behavior of wallstreet, where fraud is a business model, helped to destroy this economy and the lives of millions of people. check the record. in the 1990s -- and all due respect -- in the 1990s, when i had the republican leadership and wallstreet spending billions of dollars in lobbying, when the clinton administration, when alan greenspan said, 'what a great idea it would be to allow these huge banks to merge,' sanders fought them, and helped lead the opposition to deregulation. today, it is my view that when you have the three...    ...largest banks in america -- are much bigger than they were when we bailed them out for being too big to fail, we have got to break them up.",
2015,dem,1,SANDERS," i will, just a second. i'll tell him. in my view, secretary clinton, you do not -- congress does not regulate wallstreet. wallstreet regulates congress. and we have gotta break off these banks. going to them...    ...and saying, 'please, do the right thing'...    ...is kind of naive. well, i remember that meeting very well. i remember it like it was yesterday. hank paulson, bernanke came in, and they say, 'guys, the economy is going to collapse because wallstreet is going under. it's gonna take the economy with them.' and you know what i said to hank paulson? i said, 'hank, your guys -- you come from goldman sachs. your millionaire and billionaire friends caused this problem. how about your millionaire and billionaire friends paying for the bailout, not working families in this country?' so to answer your question, no, i would not have let the economy collapse. but it was wrong to ask the middleclass to bail out wallstreet. and by the way, i want wallstreet now to help kids in this country go to college, public colleges and universities, free with a wallstreet speculation tax.",
2015,dem,1,SANDERS," well, let me tell you, trump and his billionaire friends under my policies are going to pay a hell of a lot more in taxes today -- taxes in the future than they're paying today. but in terms of education, this is what i think. this is the year 2015. a college degree today, dana, is the equivalent of what a highschool degree was 50 years ago. and what we said 50 years ago and a hundred years ago is that every kid in this country should be able to get a highschool education regardless of the income of their family. i think we have to say that is true for everybody going to college. i think we don't need a complicated system, which the secretary is talking about, the income goes down, the income goes down, if you're poor you have to work, and so forth and so on. i pay for my program, by the way, through a tax on wallstreet speculation, which will not only make public colleges and universities tuition-free, it will substantially lower interest rates on college debt, a major crisis in this country.",
2015,dem,1,SANDERS," ... in order to make it possible for them to afford their education. and i want colleges to get their costs down. they are outrageously high in what they're charging. when the republicans -- when the republicans in the congress and some democrats were talking about cutting socialsecurity and benefits for disabled veterans, for the so-called chained cpi, i founded a caucus called the defending socialsecurity caucus. my view is that when you have millions of seniors in this country trying to get by -- and i don't know how they do on $11,000, $12,000, $13,000 a year -- you don't cut socialsecurity, you expand it. and the way you expand it is by lifting the cap on taxable incomes so that you do away with the absurdity of a millionaire paying the same amount into the system as somebody making $118,000. you do that, socialsecurity is solvent until 2061 and you can expand benefits. i didn't leave anybody at the altar. i voted against that piece of legislation because it had guest-worker provisions in it which the southern poverty law center talked about being semi-slavery.",
2015,dem,1,SANDERS," guest workers are coming in, they're working under terrible conditions, but if they stand up for their rights, they're thrown out of the country. i was not the only progressive to vote against that legislation for that reason. tom harkin, a very good friend of clinton's and mine, one of the leading labor advocates, also voted against that. lopez: tom harkin isn't running for president. you are. i know that. but point being is that progressives did vote against that for that reason. my view right now -- and always has been -- is that when you have 11 million undocumented people in this country, we need comprehensive immigration reform, we need a path toward citizenship, we need to take people out of the shadows. well, i was chairman for two years, and when i was chairman we did take action. what we did is pass a $15 billion dollar piece of legislation which brought in many, many new doctors, and nurses into the v.a. so that veterans in this country could get the healthcare when they needed it, and not be on long waiting lines.",
2015,dem,1,SANDERS," and, the other part of that legislation said that if a veteran is living more than 40 miles away from a v.a. facility, that veteran could get healthcare from the community health center, or the private sector. as a result of that legislation, we went further in than any time in recent history in improving healthcare for the men and women of this country who put their lives on the line to defend them. it was 99 to one and i was maybe the one. i don't know. i'm sorry? absolutely. of course. well, i would shut down -- make -- i'd shut down what exists right now is that virtually every telephone call in this country ends up in a file at the nsa. that is unacceptable to me. but it's not just government surveillance. i think the government is involved in our e-mails; is involved in our websites. corporate america is doing it as well. if we are a free country, we have the right to be free. yes, we have to defend ourselves against terrorism, but there are ways to do that without impinging on our constitutional rights and our privacy rights.",
2015,dem,1,SANDERS," o'malley (? ): anderson, the nsa... i think snowden played a very important role in educating the americanpeople to the degree in which our civil liberties and our constitutional rights are being undermined. he did -- he did break the law, and i think there should be a penalty to that. but i think what he did in educating us should be taken into consideration before he is (inaudible). i have a lot of respect for obama. i have worked with him time and time again on many, many issues. but here's where i do disagree. i believe that the power of corporate america, the power of wallstreet, the power of the drug companies, the power of the corporate media is so great that the only way we really transform america and do the things that the middleclass and working class desperately need is through a political revolution when millions of people begin to come together and stand up and say: our government is going to work for all of us, not just a handful of billionaires. what i mean is that we need to have one of the larger voter turnouts in the world, not one of the lowest.",
2015,dem,1,SANDERS," we need to raise public consciousness. we need the americanpeople to know what's going on in washington in a way that today they do not know. and when people come together in a way that does not exist now and are prepared to take on the big money interest, then we could bring the kind of change we need. i think -- i think that there is profound frustration all over this country with establishment politics. i am the only candidate running for president who is not a billionaire, who has raised substantial sums of money, and i do not have a super pac. i am not raising money from millionaires and billionaires, and in fact, tonight, in terms of what a political revolution is about, there are 4,000 house parties -- 100,000 people in this country -- watching this debate tonight who want real change in this country. well, i will tell you this. i believe -- and pope francis made this point. this is a moral issue. the scientists are telling us that we need to move extremely boldly. i am proud that, along with senator barbara boxer, a few years ago, we introduced the first piece of climate change legislation which called for a tax on carbon.",
2015,dem,1,SANDERS," and let me also tell you that nothing is gonna happen unless we are prepared to deal with campaign finance reform, because the fossil fuel industry is funding the republican party, which denies the reality of climate change...  ...and certainly is not prepared to go forward aggressively. this is a moral issue. we have got to be extremely aggressive in working with china, india, russia. the planet -- the future of the planet is at stake. yeah, dana, here's the point: every other major country on earth, every one, including some small countries, say that when a mother has a baby, she should stay home with that baby. we are the only major country. that is an international embarrassment that we do not provide family -- paid family and medical leave. second of all, the secretary is right. republicans tell us we can't do anything except give tax breaks to billionaires and cut socialsecurity, medicare, and medicaid. that's not what the americanpeople want. i suspect i would vote yes. and i would vote yes because i am seeing in this country too many lives being destroyed for non-violent offenses.",
2015,dem,1,SANDERS," we have a criminal justice system that lets ceos on wallstreet walk away, and yet we are imprisoning or giving jail sentences to young people who are smoking marijuana. i think we have to think through this war on drugs...    ...which has done an enormous amount of damage. we need to rethink our criminal justice system, we we've got a lot of work to do in that area. the republican party, since i've been in the senate, and since obama has been in office, has played a terrible, terrible role of being total obstructionists. every effort that he has made, that some of us have made, they have said no, no, no. now, in my view, the only way we can take on the right wing republicans who are, by the way, i hope will not continue to control the senate and the house when one of us elected president... ...but the only way we can get things done is by having millions of people coming together. if we want free tuition at public colleges and universities, millions of young people are going to have to demand it, and give the republicans an offer they can't refuse.",
2015,dem,1,SANDERS," if we want to raise the minimum wage to $15 bucks an hour, workers are going to have to come together and look the republicans in the eye, and say, 'we know what's going on. you vote against us, you are out of your job.' as someone who has taken on probably every special interest that there is in washington, i would lump wallstreet and the pharmaceutical industry at the top of my life of people who do not like me. this is a great country, but we have many, many serious problems. we should not be the country that has the highest rate of childhood poverty of any major country and more wealth and income inequality than any other country. we should not be the only major country on earth that does not guarantee healthcare to all of our people as a right of citizenship and we should not be the only major country that does not provide medical and -- and parental leave -- family and parental leave to all of our families. now, at the end of our day, here is the truth that very few candidates will say, is that nobody up here, certainly no republican, can address the major crises facing our country unless millions of people begin to stand up to the billionaire class that has so much power over our economy and our political life.",
2015,dem,1,SANDERS," jim webb is right: money is pouring in to this campaign through super pacs. we are doing it the old-fashioned way: 650,000 individual contributions. and if people want to help us out, berniesanders.com. we are averaging $30 bucks apiece. we would appreciate your help.  ",
2015,dem,1,SANDERS,,
2015,dem,1,WEBB,"  thank you. you know, people are disgusted with the way that money has corrupted our political process, intimidating incumbents and empowering wallstreet every day, the turnstile government that we see, and also the power of the financial sector in both parties. they're looking for a leader who understands how the system works, who has not been coopted by it, and also has a proven record of accomplishing different things. i have a record of working across the political aisle. i've also spent more than half of my professional life away from politics in the independent world of being an author, a journalist, and a sole proprietor. in government service, i've fought and bled for our country in vietnam as a marine. i spent years as assistant secretary of defense, secretary of the navy -- in the reagan administration. in the senate, i spoke about economic fairness and social justice from day one. i also wrote and passed the best piece of veterans education legislation in history, the post 9/11 g.i.",
2015,dem,1,WEBB," bill. i brought criminal justice reform out of the political shadows and into the national discussion. i led what later became called the strategic pivot to asia two years before obama was elected. i know where my loyalties are. my mother grew up in the poverty of east arkansas chopping cotton, picking strawberries. three of her seven siblings died in childhood. my wife, hong, came to this country as a refugee from war torn vietnam -- learned english, a language that was not spoken at home, and earned her way into cornell law school. i have five daughters. amy works with disabled veterans, sarah is an emergency room nurse, julia is a massage therapist, emily and georgia are still in school. my son jim fought as an infantry marine on the bloody streets of ramadi. you may be sure that in a webb administration, the highest priority will be the working people who every day go out and make this country stronger at home, and who give us the right reputation and security overseas under a common sense foreignpolicy.",
2015,dem,1,WEBB," no, actually i believe that i am where the democratic party traditionally has been. the democratic party, and the reason i've decided to run as a democrat, has been the party that gives people who otherwise have no voice in the corridors of power a voice. and that is not determined by race. and as a clarification, i have always supported affirmative action for african americans. that's the way the program was originally designed because of their unique history in this country, with slavery and the jim crow laws that followed. what i have discussed a number of times is the idea that when we create diversity programs that include everyone, quote, 'of color,' other than whites, struggling whites like the families in the appalachian mountains, we're not being true to the democratic party principle of elevating the level of consciousness among our people about the hardships that a lot of people who happen to be have -- by culture, by the way. look, there are two fundamental issues that are involved in this discussion.",
2015,dem,1,WEBB," we need to pay respect to both of them. the first is the issue of who should be kept from having guns and using firearms. and we have done not a good job on that. a lot of them are criminals. and a lot of the people are getting killed are members of gangs inside our urban areas. and a lot of them are mentally incapacitated. and the shooting in virginia tech in '07, this individual had received medical care for mental illness from three different professionals who were not allowed to share the information. so we do need background checks. we need to keep the people who should not have guns away from them. but we have to respect the tradition in this country of people who want to defend themselves and their family from violence. may i? people are going back and forth here for 10 minutes here. there are people at high levels in this government who have bodyguards 24 hours a day, seven days a week. the average american does not have that, and deserves the right to be able to protect their family.",
2015,dem,1,WEBB," anderson, can i come into this discussion at some point? thank you. i've been standing over here for about ten minutes, trying. it's just -- it's gone back and forth over there. you got the lucky (inaudible). look, let's start -- i've been trying to get in this conversation for about 10 minutes -- let's start with why russia is in syria right now. there are three strategic failings that have allowed this to occur. the first was the invasion of iraq, which destabilized ethnic elements in iraq and empowered iran. the second was the arab spring, which created huge vacuums in libya and in syria that allowed terrorist movements to move in there. and the third was the recent deal allowing iran to move forward and eventually acquire a nuclear weapon, which sent bad signals, bad body language into the region about whether we are acquiescing in iran becoming a stronger piece of the formula in that part of the world. now, i say this as someone who spent five years in the pentagon and who opposed the war in iraq, whose son fought in iraq, i've fought in vietnam.",
2015,dem,1,WEBB," but if you want a place where we need to be in terms of our national strategy, a focus, the greatest strategic threat that we have right now is resolving our relationship with china. and we need to do this because of their aggression in the region. we need to do it because of the way they treat their own people. and i would say this. i've been waiting for 10 minutes. i will say this. i will -- well, you've let a lot of people go over their time. i would say this...    ... to the unelected, authoritarian government of china: you do not own the south china sea. you do not have the right to conduct cyber warfare against tens of millions of american citizens. and in a webb administration, we will do something about that. can i... thank you. this is not about benghazi per se. to me it is the inevitability of something like benghazi occurring in the way that we intervened in libya. we had no treaties at risk. we had no americans at risk. there was no threat of attack or imminent attack. there is plenty of time for a president to come to the congress and request authority to use military force in that situation.",
2015,dem,1,WEBB," i called for it on the senate floor again and again. i called for it in senate hearings. it is not a wise thing to do. and if people think it was a wise thing to do, try to get to the tripoli airport today. you can't do it. everybody makes their decisions when the time there is conscription. and as long as they go through the legal process that our country requires, i respect that. and it would be for the voters to decide whether senator sanders or anyone else should be president. i will say this, coming from the position that i've come from, from a military family, with my brother a marine, my son was a marine in iraq, i served as a marine, spending five years in the pentagon, i am comfortable that i am the most qualified person standing up here today to be your commander-in-chief. i believe that the signal that we sent to the region when the iran nuclear deal was concluded was that we are accepting iran's greater position on this very important balance of power, among our greatest ally israel, and the sunnis represented by the saudi regime, and iran.",
